row_index,d_confirm_time,timeframe,pattern_type,outcome,result_r,reached_tp1,reached_tp2,tp2_score,target,test_start,test_end,atr_percent,d_extreme_time,entry_time,tp1_r,tp2_r,mss_any_wick_160,mss_any_close_160,mss_before_entry_wick_160,mss_before_entry_close_160,mss_bars_wick_160,mss_bars_close_160,mss_break_pct_160
6331,2025-07-10 18:00:00,1h,bearish,sl_before_tp1,-1.1150649990416452,0,0,0.3028101109624511,reached_tp2,2025-07-01,2025-10-01,0.4512585912693346,2025-07-10 17:00:00,2025-07-10 19:00:00,4.958803242641606,2.0,0,0,0,0,999,999,0.0
6332,2025-07-10 18:15:00,15m,bearish,sl_before_tp1,-1.1325027165413788,0,0,0.2733438616370605,reached_tp2,2025-07-01,2025-10-01,0.3858117044953572,2025-07-10 17:45:00,2025-07-10 19:00:00,5.159672428724815,2.0,1,1,1,1,8,10,0.0408449421672725
6333,2025-07-10 18:15:00,15m,bearish,sl_before_tp1,-1.1325027165413788,0,0,0.2645864574636836,reached_tp2,2025-07-01,2025-10-01,0.3858117044953572,2025-07-10 17:45:00,2025-07-10 19:00:00,5.282470086950476,2.0,1,1,1,1,8,10,0.0408449421672725
6334,2025-07-10 18:15:00,15m,bearish,sl_before_tp1,-1.1325027165413788,0,0,0.3258860548873266,reached_tp2,2025-07-01,2025-10-01,0.3858117044953572,2025-07-10 17:45:00,2025-07-10 19:00:00,5.79325402708974,2.0,1,1,1,1,8,10,0.0408449421672725
6335,2025-07-10 18:15:00,15m,bearish,sl_before_tp1,-1.1325027165413788,0,0,0.2643611500548171,reached_tp2,2025-07-01,2025-10-01,0.3858117044953572,2025-07-10 17:45:00,2025-07-10 19:00:00,4.678569439151949,2.0,1,1,1,1,8,10,0.0408449421672725
6336,2025-07-10 18:30:00,30m,bearish,sl_before_tp1,-1.1209083556671158,0,0,0.3123752445370405,reached_tp2,2025-07-01,2025-10-01,0.4452107307692849,2025-07-10 17:30:00,2025-07-10 19:00:00,5.211505078637535,2.0,0,0,0,0,999,999,0.0
6337,2025-07-10 18:30:00,30m,bearish,sl_before_tp1,-1.1209083556671158,0,0,0.2669689540383213,reached_tp2,2025-07-01,2025-10-01,0.4452107307692849,2025-07-10 17:30:00,2025-07-10 19:00:00,4.527803189757426,2.0,0,0,0,0,999,999,0.0
6338,2025-07-10 18:30:00,30m,bearish,sl_before_tp1,-1.1209083556671158,0,0,0.2563618023896968,reached_tp2,2025-07-01,2025-10-01,0.4452107307692849,2025-07-10 17:30:00,2025-07-10 19:00:00,4.745376887694666,2.0,0,0,0,0,999,999,0.0
6339,2025-07-11 00:00:00,4h,bearish,sl_before_tp1,-1.0422073293838223,0,0,0.3255847598571927,reached_tp2,2025-07-01,2025-10-01,1.1877893545052352,2025-07-10 20:00:00,2025-07-11 04:00:00,5.626301829860329,2.0,0,0,0,0,999,999,0.0
6340,2025-07-11 00:00:00,4h,bearish,sl_before_tp1,-1.0422073293838223,0,0,0.3229769783846748,reached_tp2,2025-07-01,2025-10-01,1.1877893545052352,2025-07-10 20:00:00,2025-07-11 04:00:00,4.979800970946295,2.0,0,0,0,0,999,999,0.0
6341,2025-07-11 00:00:00,4h,bearish,sl_before_tp1,-1.0422073293838223,0,0,0.3486491417324256,reached_tp2,2025-07-01,2025-10-01,1.1877893545052352,2025-07-10 20:00:00,2025-07-11 04:00:00,5.91196916872059,2.0,0,0,0,0,999,999,0.0
6342,2025-07-11 16:30:00,30m,bullish,no_fill,0.0,0,0,0.0523188955566536,reached_tp2,2025-07-01,2025-10-01,0.4548066813032546,2025-07-11 16:00:00,,0.0,0.0,1,1,0,0,39,39,0.17706119183837074
6343,2025-07-11 16:30:00,15m,bullish,no_fill,0.0,0,0,0.0533601517696289,reached_tp2,2025-07-01,2025-10-01,0.4182610729974534,2025-07-11 16:00:00,,0.0,0.0,1,1,0,0,39,39,0.17706119183837074
6344,2025-07-12 10:00:00,15m,bearish,tp2,2.304566219367698,1,1,0.2980303867244339,reached_tp2,2025-07-01,2025-10-01,0.1365963023614103,2025-07-12 09:45:00,2025-07-12 10:15:00,3.1035431355099687,2.0,1,1,0,0,22,23,0.005346717667000407
6345,2025-07-12 10:00:00,15m,bearish,tp2,1.976616432492424,1,1,0.2968047834950093,reached_tp2,2025-07-01,2025-10-01,0.1365963023614103,2025-07-12 09:45:00,2025-07-12 10:15:00,2.4477747154434333,2.0,1,1,0,0,22,23,0.005346717667000407
6346,2025-07-12 11:30:00,30m,bearish,no_fill,0.0,0,0,0.044476104153056,reached_tp2,2025-07-01,2025-10-01,0.2026224164716998,2025-07-12 09:30:00,,0.0,0.0,1,1,0,0,25,26,8.487300029096227e-05
6347,2025-07-12 11:30:00,30m,bearish,no_fill,0.0,0,0,0.0452367789692323,reached_tp2,2025-07-01,2025-10-01,0.2026224164716998,2025-07-12 09:30:00,,0.0,0.0,1,1,0,0,25,26,8.487300029096227e-05
6348,2025-07-12 13:00:00,15m,bullish,sl_before_tp1,-1.2803160920356067,0,0,0.2783292809242425,reached_tp2,2025-07-01,2025-10-01,0.1732774644781188,2025-07-12 12:45:00,2025-07-12 13:15:00,3.028276653613489,2.0,0,0,0,0,999,999,0.0
6349,2025-07-12 16:30:00,30m,bullish,tp2,1.8864818339589609,1,1,0.2899043199022345,reached_tp2,2025-07-01,2025-10-01,0.2729159802868891,2025-07-12 15:30:00,2025-07-12 20:30:00,2.012898422252621,2.0,1,1,1,1,24,25,0.016861941575929757
6350,2025-07-13 02:15:00,15m,bearish,sl_before_tp1,-1.3667449983246094,0,0,0.2995863403548087,reached_tp2,2025-07-01,2025-10-01,0.1271246464094761,2025-07-13 01:45:00,2025-07-13 02:45:00,2.9623992207431997,2.0,0,0,0,0,999,999,0.0
6351,2025-07-13 03:15:00,15m,bearish,sl_before_tp1,-1.356436741721278,0,0,0.2943822878758553,reached_tp2,2025-07-01,2025-10-01,0.1334985328631383,2025-07-13 02:45:00,2025-07-13 03:30:00,2.7211089665105628,2.0,0,0,0,0,999,999,0.0
6352,2025-07-13 05:45:00,15m,bearish,sl_before_tp1,-1.4790878003048264,0,0,0.2766314735325634,reached_tp2,2025-07-01,2025-10-01,0.1036038282809937,2025-07-13 05:00:00,2025-07-13 06:15:00,2.8297659610499646,2.0,1,1,1,1,8,8,0.036695283891532385
6353,2025-07-13 07:45:00,15m,bearish,tp2,2.2791310222145347,1,1,0.2947181690817056,reached_tp2,2025-07-01,2025-10-01,0.0838369769272682,2025-07-13 07:30:00,2025-07-13 08:00:00,3.3196564091466376,2.0,1,1,0,0,10,10,0.024278891456381884
6354,2025-07-13 07:45:00,15m,bearish,tp2,1.9328740908143696,1,1,0.2791435880592446,reached_tp2,2025-07-01,2025-10-01,0.0838369769272682,2025-07-13 07:30:00,2025-07-13 08:00:00,2.627281021423852,2.0,1,1,0,0,10,10,0.024278891456381884
6355,2025-07-13 08:30:00,30m,bearish,sl_before_tp1,-1.2973179747322614,0,0,0.248609550849126,reached_tp2,2025-07-01,2025-10-01,0.1517839339578669,2025-07-13 07:30:00,2025-07-13 11:00:00,3.148164004946154,2.0,1,1,1,1,10,10,0.024278891456381884
6356,2025-07-13 08:30:00,30m,bearish,sl_before_tp1,-1.2973179747322614,0,0,0.2523178128641498,reached_tp2,2025-07-01,2025-10-01,0.1517839339578669,2025-07-13 07:30:00,2025-07-13 11:00:00,4.005570232697491,2.0,1,1,1,1,10,10,0.024278891456381884
6357,2025-07-13 13:00:00,15m,bearish,sl_before_tp1,-1.3509863906197457,0,0,0.2705916710796224,reached_tp2,2025-07-01,2025-10-01,0.1542912001950554,2025-07-13 12:45:00,2025-07-13 13:30:00,3.615588706338406,2.0,0,0,0,0,999,999,0.0
6358,2025-07-13 13:00:00,15m,bearish,sl_before_tp1,-1.3509863906197457,0,0,0.3239560361930473,reached_tp2,2025-07-01,2025-10-01,0.1542912001950554,2025-07-13 12:45:00,2025-07-13 13:30:00,6.476884570321168,2.0,0,0,0,0,999,999,0.0
6359,2025-07-13 13:00:00,15m,bearish,sl_before_tp1,-1.3509863906197457,0,0,0.2873809100715331,reached_tp2,2025-07-01,2025-10-01,0.1542912001950554,2025-07-13 12:45:00,2025-07-13 13:30:00,2.996463480597308,2.0,0,0,0,0,999,999,0.0
6360,2025-07-13 13:00:00,30m,bearish,sl_before_tp1,-1.283087982179289,0,0,0.3015035740525839,reached_tp2,2025-07-01,2025-10-01,0.1900313603995898,2025-07-13 12:30:00,2025-07-13 13:30:00,5.520837846285029,2.0,0,0,0,0,999,999,0.0
6361,2025-07-13 13:00:00,30m,bearish,sl_before_tp1,-1.283087982179289,0,0,0.2795705762016308,reached_tp2,2025-07-01,2025-10-01,0.1900313603995898,2025-07-13 12:30:00,2025-07-13 13:30:00,3.1886315669839607,2.0,0,0,0,0,999,999,0.0
6362,2025-07-13 14:30:00,30m,bearish,tp2,2.159506793939104,1,1,0.2741391648642599,reached_tp2,2025-07-01,2025-10-01,0.3145332975688985,2025-07-13 14:00:00,2025-07-13 19:00:00,2.551165451290282,2.0,1,0,0,0,98,999,0.04203052244700272
6363,2025-07-13 14:30:00,15m,bearish,tp2,2.4079248514284552,1,1,0.2945307829052584,reached_tp2,2025-07-01,2025-10-01,0.2801781201107242,2025-07-13 14:15:00,2025-07-13 19:15:00,3.061267910258513,2.0,1,1,1,1,6,33,0.010388109921407538
6364,2025-07-13 14:30:00,15m,bearish,tp2,3.264191438160923,1,1,0.3148385257749199,reached_tp2,2025-07-01,2025-10-01,0.2801781201107242,2025-07-13 14:15:00,2025-07-13 19:15:00,4.773458645576385,2.0,1,1,1,1,6,33,0.010388109921407538
6365,2025-07-13 14:30:00,30m,bearish,tp2,5.714962077114468,1,1,0.3389569170350178,reached_tp2,2025-07-01,2025-10-01,0.3145332975688985,2025-07-13 14:00:00,2025-07-13 19:00:00,9.660654119907289,2.0,1,0,0,0,98,999,0.04203052244700272
6366,2025-07-13 15:00:00,1h,bearish,sl_before_tp1,-1.1401229355483091,0,0,0.2294323945174533,reached_tp2,2025-07-01,2025-10-01,0.3534193884381799,2025-07-13 14:00:00,2025-07-13 19:00:00,4.382260264080583,2.0,1,0,0,0,98,999,0.04203052244700272
6367,2025-07-13 15:00:00,1h,bearish,sl_before_tp1,-1.1401229355483091,0,0,0.2682269705092963,reached_tp2,2025-07-01,2025-10-01,0.3534193884381799,2025-07-13 14:00:00,2025-07-13 19:00:00,4.196671315693145,2.0,1,0,0,0,98,999,0.04203052244700272
6368,2025-07-13 15:00:00,1h,bearish,sl_before_tp1,-1.1401229355483091,0,0,0.3178500521786914,reached_tp2,2025-07-01,2025-10-01,0.3534193884381799,2025-07-13 14:00:00,2025-07-13 19:00:00,7.846522181716828,2.0,1,0,0,0,98,999,0.04203052244700272
6369,2025-07-13 15:00:00,1h,bearish,sl_before_tp1,-1.1401229355483091,0,0,0.2624065007786172,reached_tp2,2025-07-01,2025-10-01,0.3534193884381799,2025-07-13 14:00:00,2025-07-13 19:00:00,3.9368467879507327,2.0,1,0,0,0,98,999,0.04203052244700272
6370,2025-07-13 22:30:00,15m,bullish,tp2,2.148740325281256,1,1,0.2961629414035435,reached_tp2,2025-07-01,2025-10-01,0.2588602567374871,2025-07-13 22:00:00,2025-07-13 23:00:00,2.558551532689145,2.0,1,1,0,0,21,22,0.04087330956065886
6371,2025-07-13 23:00:00,1h,bullish,no_fill,0.0,0,0,0.051657359868987,reached_tp2,2025-07-01,2025-10-01,0.5033854050095046,2025-07-13 22:00:00,,0.0,0.0,1,1,0,0,21,22,0.04087330956065886
6372,2025-07-14 03:45:00,15m,bearish,sl_before_tp1,-1.1239453258278675,0,0,0.285456510428427,reached_tp2,2025-07-01,2025-10-01,0.3951570191842137,2025-07-14 03:30:00,2025-07-14 04:45:00,5.178650797642719,2.0,1,1,0,0,152,152,0.18150156158255978
6373,2025-07-14 03:45:00,15m,bearish,sl_before_tp1,-1.1239453258278675,0,0,0.2766458105907512,reached_tp2,2025-07-01,2025-10-01,0.3951570191842137,2025-07-14 03:30:00,2025-07-14 04:45:00,4.379123474783022,2.0,1,1,0,0,152,152,0.18150156158255978
6374,2025-07-14 03:45:00,15m,bearish,sl_before_tp1,-1.1239453258278675,0,0,0.2832401493429824,reached_tp2,2025-07-01,2025-10-01,0.3951570191842137,2025-07-14 03:30:00,2025-07-14 04:45:00,4.224036893056826,2.0,1,1,0,0,152,152,0.18150156158255978
6375,2025-07-14 04:00:00,30m,bearish,sl_before_tp1,-1.103480226586414,0,0,0.2768604828589556,reached_tp2,2025-07-01,2025-10-01,0.4870986377399547,2025-07-14 03:30:00,2025-07-14 04:30:00,4.2620639522532775,2.0,1,1,0,0,152,152,0.18150156158255978
6376,2025-07-14 04:00:00,1h,bearish,sl_before_tp1,-1.075883547129642,0,0,0.2945287198539097,reached_tp2,2025-07-01,2025-10-01,0.6089407832013088,2025-07-14 03:00:00,2025-07-14 05:00:00,4.872522992305297,2.0,1,1,0,0,158,158,0.09141869763516663
6377,2025-07-14 04:00:00,1h,bearish,sl_before_tp1,-1.075883547129642,0,0,0.2914027292098426,reached_tp2,2025-07-01,2025-10-01,0.6089407832013088,2025-07-14 03:00:00,2025-07-14 05:00:00,3.094681015213364,2.0,1,1,0,0,158,158,0.09141869763516663
6378,2025-07-14 08:00:00,15m,bearish,no_fill,0.0,0,0,0.0533881863262328,reached_tp2,2025-07-01,2025-10-01,0.3924380617295015,2025-07-14 07:30:00,,0.0,0.0,1,1,0,0,23,23,0.17094269119657188
6379,2025-07-15 00:45:00,15m,bullish,sl_before_tp1,-1.20729279303103,0,0,0.2924383645193604,reached_tp2,2025-07-01,2025-10-01,0.2289918498824702,2025-07-15 00:30:00,2025-07-15 01:00:00,3.143294184750144,2.0,0,0,0,0,999,999,0.0
6380,2025-07-15 04:15:00,15m,bullish,tp2,2.85659387983741,1,1,0.279377289457584,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,3.840478392493144,2.0,1,1,1,1,12,12,0.09550944038101965
6381,2025-07-15 04:15:00,15m,bullish,tp2,2.7889975551036565,1,1,0.2804207755293373,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,3.705258699086954,2.0,1,1,1,1,12,12,0.09550944038101965
6382,2025-07-15 04:15:00,15m,bullish,tp2,2.5385332509703136,1,1,0.2865370921149808,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,3.204229885057462,2.0,1,1,1,1,12,12,0.09550944038101965
6383,2025-07-15 04:15:00,15m,bullish,tp2,1.6232232545838352,1,1,0.2425500414382464,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,1.5714622185234817,1.801781476523022,1,1,1,1,12,12,0.09550944038101965
6384,2025-07-15 04:15:00,15m,bullish,tp2,3.5054780800038463,1,1,0.3054805594948246,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,5.138506398427202,2.0,1,1,1,1,12,12,0.09550944038101965
6385,2025-07-15 04:15:00,15m,bullish,tp2,1.229125201490758,1,1,0.1884729432917274,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,1.219026474171094,1.3658634439338666,1,1,1,1,12,12,0.09550944038101965
6386,2025-07-15 04:15:00,15m,bullish,tp2,1.1006179028210987,1,1,0.162302766056298,reached_tp2,2025-07-01,2025-10-01,0.5165613096181939,2025-07-15 04:00:00,2025-07-15 07:30:00,1.1087974333924402,1.219026474171094,1,1,1,1,12,12,0.09550944038101965
6387,2025-07-15 04:30:00,30m,bullish,tp2,1.4129838473904246,1,1,0.2382960594936975,reached_tp2,2025-07-01,2025-10-01,0.5818591232246789,2025-07-15 04:00:00,2025-07-15 06:30:00,1.1936649409744635,1.7451309207984436,1,1,1,1,12,12,0.09550944038101965
6388,2025-07-15 04:30:00,30m,bullish,tp2,1.0719917460811326,1,1,0.1552054391310335,reached_tp2,2025-07-01,2025-10-01,0.5818591232246789,2025-07-15 04:00:00,2025-07-15 06:30:00,1.0630102940545103,1.1936649409744635,1,1,1,1,12,12,0.09550944038101965
6389,2025-07-15 04:30:00,30m,bullish,tp2,0.9576467295539796,1,1,0.1362464545898255,reached_tp2,2025-07-01,2025-10-01,0.5818591232246789,2025-07-15 04:00:00,2025-07-15 06:30:00,0.9649291607641156,1.0630102940545103,1,1,1,1,12,12,0.09550944038101965
6390,2025-07-15 04:30:00,30m,bullish,tp2,2.3581129893728225,1,1,0.2796433551436207,reached_tp2,2025-07-01,2025-10-01,0.5818591232246789,2025-07-15 04:00:00,2025-07-15 06:30:00,2.829432273019952,2.0,1,1,1,1,12,12,0.09550944038101965
6391,2025-07-15 04:30:00,30m,bullish,tp2,3.0873253491066706,1,1,0.2669135016277787,reached_tp2,2025-07-01,2025-10-01,0.5818591232246789,2025-07-15 04:00:00,2025-07-15 06:30:00,4.288148735780201,2.0,1,1,1,1,12,12,0.09550944038101965
6392,2025-07-15 05:00:00,1h,bullish,tp2,0.9865446624418592,1,1,0.1541538414280069,reached_tp2,2025-07-01,2025-10-01,0.7033253453675988,2025-07-15 04:00:00,2025-07-15 06:00:00,0.8210255461504229,1.237254941476643,1,1,1,1,12,12,0.09550944038101965
6393,2025-07-15 05:00:00,1h,bullish,tp2,0.7291744141732603,1,1,0.1091437860744704,reached_tp2,2025-07-01,2025-10-01,0.7033253453675988,2025-07-15 04:00:00,2025-07-15 06:00:00,0.7224114762463991,0.8210255461504229,1,1,1,1,12,12,0.09550944038101965
6394,2025-07-15 14:15:00,15m,bearish,no_fill,0.0,0,0,0.0492151740300354,reached_tp2,2025-07-01,2025-10-01,0.513944826436213,2025-07-15 13:30:00,,0.0,0.0,1,1,0,0,13,13,0.11320503429447125
6395,2025-07-15 16:00:00,1h,bullish,tp2,1.512828664794156,1,1,0.2636937503045546,reached_tp2,2025-07-01,2025-10-01,0.9139642013317604,2025-07-15 14:00:00,2025-07-15 18:00:00,1.262588239112792,1.8342517500676216,0,0,0,0,999,999,0.0
6396,2025-07-15 16:00:00,15m,bullish,tp1_then_be,0.4907406395075236,1,0,0.2513654443809337,reached_tp2,2025-07-01,2025-10-01,0.6243207827613197,2025-07-15 14:45:00,2025-07-15 18:30:00,1.1135257087315544,1.716117641341315,0,0,0,0,999,999,0.0
6397,2025-07-15 16:00:00,30m,bullish,tp1_then_be,0.4762133549766545,1,0,0.2313866565299847,reached_tp2,2025-07-01,2025-10-01,0.6732868531667353,2025-07-15 14:30:00,2025-07-15 18:30:00,1.0805622581817595,1.665315797643944,0,0,0,0,999,999,0.0
6398,2025-07-16 00:00:00,15m,bearish,sl_before_tp1,-1.1663781949348708,0,0,0.3093549712466369,reached_tp2,2025-07-01,2025-10-01,0.2786166948125955,2025-07-15 23:00:00,2025-07-16 00:30:00,4.0010642726796,2.0,1,1,0,0,42,42,0.07293012781964507
6399,2025-07-16 00:00:00,15m,bearish,sl_before_tp1,-1.1663781949348708,0,0,0.2795275931130603,reached_tp2,2025-07-01,2025-10-01,0.2786166948125955,2025-07-15 23:00:00,2025-07-16 00:30:00,3.6745199622443634,2.0,1,1,0,0,42,42,0.07293012781964507
6400,2025-07-16 02:00:00,30m,bearish,sl_before_tp1,-1.1058801970535723,0,0,0.2814226174127365,reached_tp2,2025-07-01,2025-10-01,0.4137571844720359,2025-07-16 01:00:00,2025-07-16 05:00:00,2.669817193702186,2.0,1,1,1,1,12,12,0.12196594819594904
6401,2025-07-16 09:30:00,30m,bearish,tp2,3.4624815242628686,1,1,0.3034467864813059,reached_tp2,2025-07-01,2025-10-01,0.2667494324435536,2025-07-16 09:00:00,2025-07-16 10:00:00,5.169103560079183,2.0,1,0,0,0,56,999,0.010910917853470753
6402,2025-07-16 13:00:00,1h,bearish,sl_before_tp1,-1.0964797366865937,0,0,0.247781745067421,reached_tp2,2025-07-01,2025-10-01,0.4496308570937342,2025-07-16 10:00:00,2025-07-16 14:00:00,3.7895974306850126,2.0,1,1,1,1,11,11,0.008843907558424537
6403,2025-07-16 14:00:00,15m,bullish,tp2,1.648942448840686,1,1,0.3018700315055657,reached_tp2,2025-07-01,2025-10-01,0.2681664902246525,2025-07-16 13:45:00,2025-07-16 14:15:00,1.5476378457059805,2.0,1,1,0,0,12,12,0.07753906808468165
6404,2025-07-16 14:45:00,15m,bullish,tp2,0.8117415485437879,1,1,0.1363223926707894,reached_tp2,2025-07-01,2025-10-01,0.3091682464358266,2025-07-16 14:15:00,2025-07-16 15:30:00,0.8414338759349081,1.0161105147382383,1,1,1,1,6,6,0.19457955744307293
6405,2025-07-16 19:00:00,15m,bearish,tp2,1.8177525154322565,1,1,0.2896423950465179,reached_tp2,2025-07-01,2025-10-01,0.3942726781403756,2025-07-16 18:45:00,2025-07-16 20:30:00,1.7813459415828952,2.0,1,1,1,1,9,9,0.23442139240092172
6406,2025-07-16 21:30:00,15m,bearish,no_fill,0.0,0,0,0.0525553299939964,reached_tp2,2025-07-01,2025-10-01,0.336603028308095,2025-07-16 21:00:00,,0.0,0.0,1,1,0,0,7,8,0.016407632562793366
6407,2025-07-16 22:00:00,1h,bearish,tp1_then_be,0.4730934314845575,1,0,0.1726380840764139,reached_tp2,2025-07-01,2025-10-01,0.6992816245603167,2025-07-16 21:00:00,2025-07-17 18:00:00,1.0636450492742913,1.3337226749654991,1,1,1,1,7,8,0.016407632562793366
6408,2025-07-17 02:00:00,15m,bullish,tp2,2.552420707968375,1,1,0.315058297536525,reached_tp2,2025-07-01,2025-10-01,0.2946494280767738,2025-07-17 01:45:00,2025-07-17 03:15:00,3.32340039512674,2.0,1,1,0,0,92,92,0.1290436404420802
6409,2025-07-17 02:00:00,15m,bullish,tp2,1.8325120349357773,1,1,0.2982399238294695,reached_tp2,2025-07-01,2025-10-01,0.2946494280767738,2025-07-17 01:45:00,2025-07-17 03:15:00,1.8832950279881164,2.0,1,1,0,0,92,92,0.1290436404420802
6410,2025-07-17 10:00:00,15m,bearish,sl_before_tp1,-1.1604814619343986,0,0,0.2866674039138009,reached_tp2,2025-07-01,2025-10-01,0.2884474912956887,2025-07-17 09:30:00,2025-07-17 15:30:00,2.0069221194280917,2.0,1,1,1,1,15,18,0.0038909913400115887
6411,2025-07-17 12:45:00,15m,bullish,tp2,1.958135330610833,1,1,0.3038022190267713,reached_tp2,2025-07-01,2025-10-01,0.2411472568014625,2025-07-17 12:30:00,2025-07-17 13:00:00,2.1584674859823987,2.0,1,1,1,1,3,3,0.0879940987210741
6412,2025-07-17 12:45:00,15m,bullish,tp2,2.731176709258296,1,1,0.3139097619671331,reached_tp2,2025-07-01,2025-10-01,0.2411472568014625,2025-07-17 12:30:00,2025-07-17 13:00:00,3.704859521684465,2.0,1,1,1,1,3,3,0.0879940987210741
6413,2025-07-17 13:30:00,30m,bullish,no_fill,0.0,0,0,0.0490591675716334,reached_tp2,2025-07-01,2025-10-01,0.436103398857157,2025-07-17 12:30:00,,0.0,0.0,1,1,0,0,3,3,0.0879940987210741
6414,2025-07-17 16:30:00,15m,bearish,sl_before_tp1,-1.1302019412917068,0,0,0.2732712141099739,reached_tp2,2025-07-01,2025-10-01,0.354966491568437,2025-07-17 15:30:00,2025-07-17 17:00:00,2.3258761365853458,2.0,1,0,1,0,12,999,0.018763343526390464
6415,2025-07-17 19:30:00,30m,bearish,sl_before_tp1,-1.1080682392489674,0,0,0.2856545980109159,reached_tp2,2025-07-01,2025-10-01,0.4544031910007844,2025-07-17 19:00:00,2025-07-17 21:00:00,1.7623489297784525,2.0,1,1,1,1,8,9,0.023519722249649943
6416,2025-07-17 19:45:00,15m,bearish,sl_before_tp1,-1.1665356826223543,0,0,0.2921351427289546,reached_tp2,2025-07-01,2025-10-01,0.2960817715569343,2025-07-17 19:00:00,2025-07-17 21:00:00,2.719363152122202,2.0,1,1,1,1,8,9,0.023519722249649943
6417,2025-07-17 21:30:00,15m,bearish,tp2,1.9099217916577764,1,1,0.3041567195424541,reached_tp2,2025-07-01,2025-10-01,0.4051965021229293,2025-07-17 21:15:00,2025-07-17 21:45:00,1.9946692497724496,2.0,1,1,0,0,35,35,0.06138890078595535
6418,2025-07-17 21:30:00,15m,bearish,tp2,1.6401630788922068,1,1,0.295334722253944,reached_tp2,2025-07-01,2025-10-01,0.4051965021229293,2025-07-17 21:15:00,2025-07-17 21:45:00,1.4605904563775851,1.9946692497724496,1,1,0,0,35,35,0.06138890078595535
6419,2025-07-17 22:00:00,1h,bearish,tp2,1.6777654308404673,1,1,0.2676207742736813,reached_tp2,2025-07-01,2025-10-01,0.7413631090445711,2025-07-17 21:00:00,2025-07-18 01:00:00,1.5542253175326597,1.8942557034335987,1,1,0,0,138,138,0.1669752108618737
6420,2025-07-17 22:30:00,30m,bearish,tp2,2.000041599132968,1,1,0.289679046776321,reached_tp2,2025-07-01,2025-10-01,0.5576445183334515,2025-07-17 21:00:00,2025-07-18 01:00:00,2.1274324800950493,2.0,1,1,0,0,138,138,0.1669752108618737
6421,2025-07-17 22:30:00,30m,bearish,tp2,1.3016455200399144,1,1,0.2083323540248759,reached_tp2,2025-07-01,2025-10-01,0.5576445183334515,2025-07-17 21:00:00,2025-07-18 01:00:00,1.1624889269162075,1.5684306975638582,1,1,0,0,138,138,0.1669752108618737
6422,2025-07-17 23:00:00,1h,bearish,tp2,1.7546165192805028,1,1,0.2923404856479006,reached_tp2,2025-07-01,2025-10-01,0.729080085472195,2025-07-17 22:00:00,2025-07-18 01:00:00,1.5950907230427764,2.0,1,1,1,1,9,10,0.02191056822516763
6423,2025-07-18 09:45:00,15m,bullish,sl_before_tp1,-1.1554801393151737,0,0,0.2778975163155205,reached_tp2,2025-07-01,2025-10-01,0.2968114444330934,2025-07-18 08:30:00,2025-07-18 10:15:00,4.101177746054707,2.0,1,1,0,0,50,52,0.01297253505095277
6424,2025-07-18 14:45:00,15m,bullish,sl_before_tp1,-1.1358589596884558,0,0,0.3008738633572712,reached_tp2,2025-07-01,2025-10-01,0.3746976840036868,2025-07-18 14:30:00,2025-07-18 15:15:00,3.042685708377788,2.0,0,0,0,0,999,999,0.0
6425,2025-07-18 15:00:00,30m,bullish,sl_before_tp1,-1.0955166688732747,0,0,0.3013644495835096,reached_tp2,2025-07-01,2025-10-01,0.5239497436306867,2025-07-18 14:30:00,2025-07-18 15:30:00,2.579182758746207,2.0,0,0,0,0,999,999,0.0
6426,2025-07-18 19:15:00,15m,bullish,sl_before_tp1,-1.1524643047654473,0,0,0.3082856727871816,reached_tp2,2025-07-01,2025-10-01,0.3129276305655185,2025-07-18 19:00:00,2025-07-18 19:45:00,2.3858324245771105,2.0,1,1,1,1,4,4,0.08979215282845034
6427,2025-07-18 21:00:00,30m,bullish,no_fill,0.0,0,0,0.050373325513308,reached_tp2,2025-07-01,2025-10-01,0.5285471918609324,2025-07-18 20:30:00,,0.0,0.0,1,1,0,0,3,3,0.05008552017390486
6428,2025-07-18 22:00:00,1h,bullish,no_fill,0.0,0,0,0.0488045846098975,reached_tp2,2025-07-01,2025-10-01,0.6299589262797756,2025-07-18 20:00:00,,0.0,0.0,1,1,0,0,14,14,0.04898984967672396
6429,2025-07-18 22:00:00,1h,bullish,no_fill,0.0,0,0,0.050396306185504,reached_tp2,2025-07-01,2025-10-01,0.6299589262797756,2025-07-18 20:00:00,,0.0,0.0,1,1,0,0,14,14,0.04898984967672396
6430,2025-07-19 04:45:00,15m,bearish,sl_before_tp1,-1.333427774250988,0,0,0.2773399927589195,reached_tp2,2025-07-01,2025-10-01,0.1303327409997549,2025-07-19 03:30:00,2025-07-19 05:30:00,3.0362308994886607,2.0,1,1,1,1,15,19,0.020831921956511942
